part_num,manufacturer,TNVED,concat_str,path_ds,id_path
GCM1885C2A100FA16D,MURATA ELECTRONICS,8532240000,GCM1885C2A100FA16D MURATA ELECTRONICS,M:\DataSheet\8e7f3f89-7a26-11ed-96ea-f8bc12505841.pdf,8e7f3f89-7a26-11ed-96ea-f8bc12505841
600L1R0BW200T,KYOCERA,8532240000,600L1R0BW200T KYOCERA,M:\DataSheet\16ae6116-0494-11ef-96f7-f8bc12505841.pdf,16ae6116-0494-11ef-96f7-f8bc12505841
43045-0201,MOLEX,8536693000,43045-0201 MOLEX,M:\DataSheet\1aec910e-da06-11ed-96ef-f8bc12505841.pdf,1aec910e-da06-11ed-96ef-f8bc12505841
9ZXL1550DKILF,RENESAS ELECTRONICS AMERICA INC,8542399010,9ZXL1550DKILF RENESAS ELECTRONICS AMERICA INC,M:\DataSheet\e7b67522-5b8d-11ee-96f4-f8bc12505841.pdf,e7b67522-5b8d-11ee-96f4-f8bc12505841
LFE5U-85F-8MG285C,LATTICE SEMICONDUCTOR CORPORATION,8542399010,LFE5U-85F-8MG285C LATTICE SEMICONDUCTOR CORPORATION,M:\DataSheet\6bf179eb-181f-11ef-96f8-f8bc12505841.pdf,6bf179eb-181f-11ef-96f8-f8bc12505841
MT29F512G08CMCEBJ4-37ITR:E,MICRON TECHNOLOGY,8542326900,MT29F512G08CMCEBJ4-37ITR:E MICRON TECHNOLOGY,M:\DataSheet\5884854f-1437-11ef-96f8-f8bc12505841.pdf,5884854f-1437-11ef-96f8-f8bc12505841
ADM7172ACPZ-5.0-R7,ANALOG DEVICES,8542399010,ADM7172ACPZ-5.0-R7 ANALOG DEVICES,M:\DataSheet\7483190f-2f68-11ed-96e6-f8bc12505841.pdf,7483190f-2f68-11ed-96e6-f8bc12505841
RC0805FR-0720RL,YAGEO,8533100000,RC0805FR-0720RL YAGEO,M:\DataSheet\0b23f353-0cbf-11ed-96e4-f8bc12505841.pdf,0b23f353-0cbf-11ed-96e4-f8bc12505841
AD7684BRMZRL7,ANALOG DEVICES,8542399010,AD7684BRMZRL7 ANALOG DEVICES,M:\DataSheet\cabc2837-4677-11ee-96f2-f8bc12505841.pdf,cabc2837-4677-11ee-96f2-f8bc12505841
DP83848IVVX/NOPB,TEXAS INSTRUMENTS,8542399010,DP83848IVVX/NOPB TEXAS INSTRUMENTS,M:\DataSheet\c3fa60bd-619e-11ed-96e8-f8bc12505841.pdf,c3fa60bd-619e-11ed-96e8-f8bc12505841
MG150HF12TLC1,YANGZHOU YANGJIE ELECTRONIC,8541290000,MG150HF12TLC1 YANGZHOU YANGJIE ELECTRONIC,M:\DataSheet\78a52cd8-3e71-11ed-96e6-f8bc12505841.pdf,78a52cd8-3e71-11ed-96e6-f8bc12505841
RT0402BRD071K24L,YAGEO,8533100000,RT0402BRD071K24L YAGEO,M:\DataSheet\c8cce619-7e1f-11ee-96f6-f8bc12505841.pdf,c8cce619-7e1f-11ee-96f6-f8bc12505841
PCA9548ADB,TEXAS INSTRUMENTS,8542399010,PCA9548ADB TEXAS INSTRUMENTS,M:\DataSheet\e7681c38-89fe-11ee-96f7-f8bc12505841.pdf,e7681c38-89fe-11ee-96f7-f8bc12505841
TG110-E050N5LF,HALO ELECTRONICS,8504318007,TG110-E050N5LF HALO ELECTRONICS,M:\DataSheet\192c4e2a-9319-11ed-96ea-f8bc12505841.pdf,192c4e2a-9319-11ed-96ea-f8bc12505841
PA4341.471ANLT,PULSE ELECTRONICS,8504509500,PA4341.471ANLT PULSE ELECTRONICS,M:\DataSheet\833fb6ae-7fc9-11ee-96f6-f8bc12505841.pdf,833fb6ae-7fc9-11ee-96f6-f8bc12505841
PCF85063ATT/AJ,NXP SEMICONDUCTORS,8542399010,PCF85063ATT/AJ NXP SEMICONDUCTORS,M:\DataSheet\8b0bef6b-7eee-11ee-96f6-f8bc12505841.pdf,8b0bef6b-7eee-11ee-96f6-f8bc12505841
SMDJ15A,LITTELFUSE,8541100009,SMDJ15A LITTELFUSE,M:\DataSheet\d2d10582-3829-11ed-96e6-f8bc12505841.pdf,d2d10582-3829-11ed-96e6-f8bc12505841
ECS-3225MVLC-260-CN-TR,ECS,8542393000,ECS-3225MVLC-260-CN-TR ECS,M:\DataSheet\65d1669c-7e35-11ee-96f6-f8bc12505841.pdf,65d1669c-7e35-11ee-96f6-f8bc12505841
ECS-240-9-33B-CWN-TR3,ECS,8541600000,ECS-240-9-33B-CWN-TR3 ECS,M:\DataSheet\b7211095-7ee5-11ee-96f6-f8bc12505841.pdf,b7211095-7ee5-11ee-96f6-f8bc12505841
ECS-5032MV-250-CN-TR,ECS,8542393000,ECS-5032MV-250-CN-TR ECS,M:\DataSheet\6718217b-7e34-11ee-96f6-f8bc12505841.pdf,6718217b-7e34-11ee-96f6-f8bc12505841
ECS-3225MV-018-BN-TR3,ECS,8542393000,ECS-3225MV-018-BN-TR3 ECS,M:\DataSheet\e7a2b244-89e0-11ee-96f7-f8bc12505841.pdf,e7a2b244-89e0-11ee-96f7-f8bc12505841
AS431ANTR-G1,DIODES INCORPORATED,8542399010,AS431ANTR-G1 DIODES INCORPORATED,M:\DataSheet\2edb6c80-7ee7-11ee-96f6-f8bc12505841.pdf,2edb6c80-7ee7-11ee-96f6-f8bc12505841
BZT52C3V9T-7,DIODES INCORPORATED,8541100009,BZT52C3V9T-7 DIODES INCORPORATED,M:\DataSheet\7d3c1764-7eee-11ee-96f6-f8bc12505841.pdf,7d3c1764-7eee-11ee-96f6-f8bc12505841
AP2411MP-13,DIODES INCORPORATED,8542399010,AP2411MP-13 DIODES INCORPORATED,M:\DataSheet\3d684997-250d-11ed-96e5-f8bc12505841.pdf,3d684997-250d-11ed-96e5-f8bc12505841
AP63356QZV-7,DIODES INCORPORATED,8542399010,AP63356QZV-7 DIODES INCORPORATED,M:\DataSheet\8ab5546e-7e33-11ee-96f6-f8bc12505841.pdf,8ab5546e-7e33-11ee-96f6-f8bc12505841
CSQG703BP,CUI INCORPORATED,other,CSQG703BP CUI INCORPORATED,M:\DataSheet\ee056b73-5097-11ee-96f3-f8bc12505841.pdf,ee056b73-5097-11ee-96f3-f8bc12505841
GRPB052VWQS-RC,SULLINS,8536693000,GRPB052VWQS-RC SULLINS,M:\DataSheet\4e1d5406-509c-11ee-96f3-f8bc12505841.pdf,4e1d5406-509c-11ee-96f3-f8bc12505841
MMC5883MA,MEMSIC,8542393000,MMC5883MA MEMSIC,M:\DataSheet\bd760541-feea-11ed-96f1-f8bc12505841.pdf,bd760541-feea-11ed-96f1-f8bc12505841
W25Q128JVSIM,WINBOND,8542326100,W25Q128JVSIM WINBOND,M:\DataSheet\c808ed4e-7181-11ed-96ea-f8bc12505841.pdf,c808ed4e-7181-11ed-96ea-f8bc12505841
MR2A16AVYS35,EVERSPIN,8542329000,MR2A16AVYS35 EVERSPIN,M:\DataSheet\8d844fc7-2ebd-11ed-96e6-f8bc12505841.pdf,8d844fc7-2ebd-11ed-96e6-f8bc12505841
D1213A-01WS-7,DIODESINC,8541100009,D1213A-01WS-7 DIODESINC,M:\DataSheet\01ebbeb5-2317-11ef-96f9-f8bc12505841.pdf,01ebbeb5-2317-11ef-96f9-f8bc12505841
TP-FCA-110-F152-4408-9,DECIGN,8544429007,TP-FCA-110-F152-4408-9 DECIGN,M:\DataSheet\05bae2ea-a556-11ee-96f7-f8bc12505841.pdf,05bae2ea-a556-11ee-96f7-f8bc12505841
CL10B102KB8NNNC,SAMSUNG,8532240000,CL10B102KB8NNNC SAMSUNG,M:\DataSheet\f708171e-f6db-11ec-96e4-f8bc12505841.pdf,f708171e-f6db-11ec-96e4-f8bc12505841
RC0603JR-07620RL,YAGEO,8533100000,RC0603JR-07620RL YAGEO,M:\DataSheet\5c90a931-0954-11ef-96f7-f8bc12505841.pdf,5c90a931-0954-11ef-96f7-f8bc12505841
MMBZ12VAL.215,NEXPERIA,8541100009,MMBZ12VAL.215 NEXPERIA,M:\DataSheet\2189f4b8-d3ac-11ed-96ef-f8bc12505841.pdf,2189f4b8-d3ac-11ed-96ef-f8bc12505841
BAS45AL.115,NEXPERIA,8541100009,BAS45AL.115 NEXPERIA,M:\DataSheet\6ae6cbc9-b086-11ee-96f7-f8bc12505841.pdf,6ae6cbc9-b086-11ee-96f7-f8bc12505841
BAS85-GS08,VISHAY,8541100009,BAS85-GS08 VISHAY,M:\DataSheet\734e1388-2ea3-11ed-96e6-f8bc12505841.pdf,734e1388-2ea3-11ed-96e6-f8bc12505841
RS2101XC6,JIANGSU RUNIC TECHNOLOGY,8542399010,RS2101XC6 JIANGSU RUNIC TECHNOLOGY,M:\DataSheet\46504dcd-1366-11ef-96f8-f8bc12505841.pdf,46504dcd-1366-11ef-96f8-f8bc12505841
AD7124-8BCPZ,ANALOG DEVICES,8542399010,AD7124-8BCPZ ANALOG DEVICES,M:\DataSheet\507fd74f-4189-11ee-96f2-f8bc12505841.pdf,507fd74f-4189-11ee-96f2-f8bc12505841
CL31B226KPHNNNE,SAMSUNG,8532240000,CL31B226KPHNNNE SAMSUNG,M:\DataSheet\01adde6a-e638-11ec-96e1-f8bc12505841.pdf,01adde6a-e638-11ec-96e1-f8bc12505841
G3VM-402F(TR),OMRON,8541420000,G3VM-402F(TR) OMRON,M:\DataSheet\126d76e7-514e-11ee-96f3-f8bc12505841.pdf,126d76e7-514e-11ee-96f3-f8bc12505841
ASPI-4030S-3R3M-T,ABRACON,8504509500,ASPI-4030S-3R3M-T ABRACON,M:\DataSheet\f98e7dfc-7e26-11ee-96f6-f8bc12505841.pdf,f98e7dfc-7e26-11ee-96f6-f8bc12505841
LTC3612EUDC#PBF,ANALOG DEVICES,8542399010,LTC3612EUDC#PBF ANALOG DEVICES,M:\DataSheet\b87af2ae-0ba3-11ef-96f7-f8bc12505841.pdf,b87af2ae-0ba3-11ef-96f7-f8bc12505841
NDAC08076,NEDITEK,8542399010,NDAC08076 NEDITEK,M:\DataSheet\391e3a24-02df-11ef-96f7-f8bc12505841.pdf,391e3a24-02df-11ef-96f7-f8bc12505841
TP-SS2-008-HN140/02-55B,DECIGN,8536693000,TP-SS2-008-HN140/02-55B DECIGN,M:\DataSheet\1d0f21f1-0092-11ef-96f7-f8bc12505841.pdf,1d0f21f1-0092-11ef-96f7-f8bc12505841
TP-SS2-006-HN140/02-55B,DECIGN,8536693000,TP-SS2-006-HN140/02-55B DECIGN,M:\DataSheet\16b2906a-0092-11ef-96f7-f8bc12505841.pdf,16b2906a-0092-11ef-96f7-f8bc12505841
XRCGB25M000F2P00R0,MURATA ELECTRONICS,8541600000,XRCGB25M000F2P00R0 MURATA ELECTRONICS,M:\DataSheet\58993d2e-7ee6-11ee-96f6-f8bc12505841.pdf,58993d2e-7ee6-11ee-96f6-f8bc12505841
CDRH3D28NP-470NC,SUMIDA,8504509500,CDRH3D28NP-470NC SUMIDA,M:\DataSheet\b293adc7-04a0-11ef-96f7-f8bc12505841.pdf,b293adc7-04a0-11ef-96f7-f8bc12505841
TPD1E6B06DPLR,TEXAS INSTRUMENTS,8541100009,TPD1E6B06DPLR TEXAS INSTRUMENTS,M:\DataSheet\3af370ab-d7d8-11ee-96f7-f8bc12505841.pdf,3af370ab-d7d8-11ee-96f7-f8bc12505841
LB-FE4002G00B,OUPIIN ENTERPRISE,8536699008,LB-FE4002G00B OUPIIN ENTERPRISE,M:\DataSheet\f829b9e0-22e8-11ed-96e5-f8bc12505841.pdf,f829b9e0-22e8-11ed-96e5-f8bc12505841
AMG60N650MT3,SHENZHEN YIWEISHI TECHNOLOGY,8541290000,AMG60N650MT3 SHENZHEN YIWEISHI TECHNOLOGY,M:\DataSheet\2992f5db-2646-11ee-96f2-f8bc12505841.pdf,2992f5db-2646-11ee-96f2-f8bc12505841
LB-ME2002G00B,OUPIIN ENTERPRISE,8536699008,LB-ME2002G00B OUPIIN ENTERPRISE,M:\DataSheet\e82e5b72-22e8-11ed-96e5-f8bc12505841.pdf,e82e5b72-22e8-11ed-96e5-f8bc12505841
KL101M250K315A,CAPXON,8532220000,KL101M250K315A CAPXON,M:\DataSheet\815884c8-e8b0-11ed-96f0-f8bc12505841.pdf,815884c8-e8b0-11ed-96f0-f8bc12505841
JMK105BC6475MV-F,TAIYO YUDEN,8532240000,JMK105BC6475MV-F TAIYO YUDEN,M:\DataSheet\01d837be-d39e-11ed-96ef-f8bc12505841.pdf,01d837be-d39e-11ed-96ef-f8bc12505841
LPJ46404AF-MGNL,LINK-PP,8536693000,LPJ46404AF-MGNL LINK-PP,M:\DataSheet\cbaf6049-eeef-11ed-96f1-f8bc12505841.pdf,cbaf6049-eeef-11ed-96f1-f8bc12505841
5030952201,MOLEX,8536699008,5030952201 MOLEX,M:\DataSheet\72986072-c00a-11ee-96f7-f8bc12505841.pdf,72986072-c00a-11ee-96f7-f8bc12505841
ZMDCT130B-1,"QINGXIAN ZEMING LANGXI ELECTRONIC DEVICES CO.,LTD",8504312909,"ZMDCT130B-1 QINGXIAN ZEMING LANGXI ELECTRONIC DEVICES CO.,LTD",M:\DataSheet\73fbb777-24b8-11ee-96f2-f8bc12505841.pdf,73fbb777-24b8-11ee-96f2-f8bc12505841
"MMBZ12VAL,215",NEXPERIA,8541100009,"MMBZ12VAL,215 NEXPERIA",M:\DataSheet\dc63b2a6-12c3-11ef-96f8-f8bc12505841.pdf,dc63b2a6-12c3-11ef-96f8-f8bc12505841
50079-8000 (Cut Strip),MOLEX,8536699008,50079-8000 (CUT STRIP) MOLEX,M:\DataSheet\55ae9e13-bf7e-11ee-96f7-f8bc12505841.pdf,55ae9e13-bf7e-11ee-96f7-f8bc12505841
43045-0413,MOLEX,8536693000,43045-0413 MOLEX,M:\DataSheet\308212e3-9cbc-11ed-96ea-f8bc12505841.pdf,308212e3-9cbc-11ed-96ea-f8bc12505841
2125201006,MOLEX,8536693000,2125201006 MOLEX,M:\DataSheet\b0cb4f81-b8d6-11ed-96ed-f8bc12505841.pdf,b0cb4f81-b8d6-11ed-96ed-f8bc12505841
LIF120-10B24R2,MORNSUN,8504408300,LIF120-10B24R2 MORNSUN,M:\DataSheet\0ca59dbb-e562-11ec-96e1-f8bc12505841.pdf,0ca59dbb-e562-11ec-96e1-f8bc12505841
206460-0012,MOLEX,8536699008,206460-0012 MOLEX,M:\DataSheet\eaf9f2e3-9cb6-11ed-96ea-f8bc12505841.pdf,eaf9f2e3-9cb6-11ed-96ea-f8bc12505841
0561349000,MOLEX,8536699008,0561349000 MOLEX,M:\DataSheet\9ae5a031-980b-11ed-96ea-f8bc12505841.pdf,9ae5a031-980b-11ed-96ea-f8bc12505841
0559350410,MOLEX,8536693000,0559350410 MOLEX,M:\DataSheet\1c3e2d84-6a62-11ed-96e9-f8bc12505841.pdf,1c3e2d84-6a62-11ed-96e9-f8bc12505841
MT29F128G08CBCEBL05B3WC1,MICRON TECHNOLOGY,8542326900,MT29F128G08CBCEBL05B3WC1 MICRON TECHNOLOGY,M:\DataSheet\b54592f5-1435-11ef-96f8-f8bc12505841.pdf,b54592f5-1435-11ef-96f8-f8bc12505841
HF165F-50/24-HT,HONGFA,8536490000,HF165F-50/24-HT HONGFA,M:\DataSheet\f88d6665-fb5b-11ee-96f7-f8bc12505841.pdf,f88d6665-fb5b-11ee-96f7-f8bc12505841
CL10B104KO8NNNC,SAMSUNG,8532240000,CL10B104KO8NNNC SAMSUNG,M:\DataSheet\e1439a3e-00f8-11ed-96e4-f8bc12505841.pdf,e1439a3e-00f8-11ed-96e4-f8bc12505841
TXS0101DCKR,TEXAS INSTRUMENTS,8542399010,TXS0101DCKR TEXAS INSTRUMENTS,M:\DataSheet\ed61067d-f001-11ed-96f1-f8bc12505841.pdf,ed61067d-f001-11ed-96f1-f8bc12505841
SR3.3.TCT,SEMTECH,8541100009,SR3.3.TCT SEMTECH,M:\DataSheet\dfb5283a-faff-11ed-96f1-f8bc12505841.pdf,dfb5283a-faff-11ed-96f1-f8bc12505841
"74HCT595PW,118",NEXPERIA,8542399010,"74HCT595PW,118 NEXPERIA",M:\DataSheet\4c77a108-f007-11ed-96f1-f8bc12505841.pdf,4c77a108-f007-11ed-96f1-f8bc12505841
SLF12565T-680M2R0-PF,TDK,8504509500,SLF12565T-680M2R0-PF TDK,M:\DataSheet\e22256a7-3847-11ee-96f2-f8bc12505841.pdf,e22256a7-3847-11ee-96f2-f8bc12505841
ABLS2-25.000MHZ-D4YF-T,ABRACON,8541600000,ABLS2-25.000MHZ-D4YF-T ABRACON,M:\DataSheet\ac0b61b2-fafc-11ed-96f1-f8bc12505841.pdf,ac0b61b2-fafc-11ed-96f1-f8bc12505841
RXEF050-2,LITTELFUSE,other,RXEF050-2 LITTELFUSE,M:\DataSheet\438fcb8c-fb08-11ed-96f1-f8bc12505841.pdf,438fcb8c-fb08-11ed-96f1-f8bc12505841
WP914CK/4IDT,KINGBRIGHT,8541410004,WP914CK/4IDT KINGBRIGHT,M:\DataSheet\3271cf0d-faff-11ed-96f1-f8bc12505841.pdf,3271cf0d-faff-11ed-96f1-f8bc12505841
TPS75003RHLR,TEXAS INSTRUMENTS,8542399010,TPS75003RHLR TEXAS INSTRUMENTS,M:\DataSheet\91d847db-a3d0-11ed-96ed-f8bc12505841.pdf,91d847db-a3d0-11ed-96ed-f8bc12505841
GRM32ER61C476KE15L,MURATA ELECTRONICS,8532240000,GRM32ER61C476KE15L MURATA ELECTRONICS,M:\DataSheet\07bd1327-5b4c-11ed-96e8-f8bc12505841.pdf,07bd1327-5b4c-11ed-96e8-f8bc12505841
RC0402FR-0730K9L,YAGEO,8533100000,RC0402FR-0730K9L YAGEO,M:\DataSheet\c6c1b373-50ad-11ee-96f3-f8bc12505841.pdf,c6c1b373-50ad-11ee-96f3-f8bc12505841
RC0402FR-07330KL,YAGEO,8533100000,RC0402FR-07330KL YAGEO,M:\DataSheet\4b65aa48-4735-11ee-96f2-f8bc12505841.pdf,4b65aa48-4735-11ee-96f2-f8bc12505841
RC0402FR-0773R2L,YAGEO,8533100000,RC0402FR-0773R2L YAGEO,M:\DataSheet\51ba5dff-7a31-11ee-96f6-f8bc12505841.pdf,51ba5dff-7a31-11ee-96f6-f8bc12505841
RC0402FR-07118KL,YAGEO,8533100000,RC0402FR-07118KL YAGEO,M:\DataSheet\0992c2a3-7a38-11ee-96f6-f8bc12505841.pdf,0992c2a3-7a38-11ee-96f6-f8bc12505841
RC0402FR-0733K2L,YAGEO,8533100000,RC0402FR-0733K2L YAGEO,M:\DataSheet\570749ad-7a35-11ee-96f6-f8bc12505841.pdf,570749ad-7a35-11ee-96f6-f8bc12505841
RC0402FR-0786K6L,YAGEO,8533100000,RC0402FR-0786K6L YAGEO,M:\DataSheet\6a290a4d-7a37-11ee-96f6-f8bc12505841.pdf,6a290a4d-7a37-11ee-96f6-f8bc12505841
RC0402FR-0711K3L,YAGEO,8533100000,RC0402FR-0711K3L YAGEO,M:\DataSheet\16b58f61-45ac-11ee-96f2-f8bc12505841.pdf,16b58f61-45ac-11ee-96f2-f8bc12505841
RC0402FR-072K4L,YAGEO,8533100000,RC0402FR-072K4L YAGEO,M:\DataSheet\866e8572-4bcb-11ee-96f3-f8bc12505841.pdf,866e8572-4bcb-11ee-96f3-f8bc12505841
RC0402FR-07442KL,YAGEO,8533100000,RC0402FR-07442KL YAGEO,M:\DataSheet\77621178-7a2f-11ee-96f6-f8bc12505841.pdf,77621178-7a2f-11ee-96f6-f8bc12505841
RC0402FR-0728K7L,YAGEO,8533100000,RC0402FR-0728K7L YAGEO,M:\DataSheet\1772261e-8234-11ee-96f6-f8bc12505841.pdf,1772261e-8234-11ee-96f6-f8bc12505841
RC0402FR-071M3L,YAGEO,8533100000,RC0402FR-071M3L YAGEO,M:\DataSheet\e6c0c8da-7a31-11ee-96f6-f8bc12505841.pdf,e6c0c8da-7a31-11ee-96f6-f8bc12505841
RT0402BRD072KL,YAGEO,8533100000,RT0402BRD072KL YAGEO,M:\DataSheet\2f2fd486-7ef4-11ee-96f6-f8bc12505841.pdf,2f2fd486-7ef4-11ee-96f6-f8bc12505841
RC0402FR-07205KL,YAGEO,8533100000,RC0402FR-07205KL YAGEO,M:\DataSheet\a0a6d5d0-7a2e-11ee-96f6-f8bc12505841.pdf,a0a6d5d0-7a2e-11ee-96f6-f8bc12505841
RC0402FR-076K81L,YAGEO,8533100000,RC0402FR-076K81L YAGEO,M:\DataSheet\067d1bc0-4bce-11ee-96f3-f8bc12505841.pdf,067d1bc0-4bce-11ee-96f3-f8bc12505841
RC0402FR-0764K9L,YAGEO,8533100000,RC0402FR-0764K9L YAGEO,M:\DataSheet\529c35a1-7a36-11ee-96f6-f8bc12505841.pdf,529c35a1-7a36-11ee-96f6-f8bc12505841
RC0402FR-0720K5L,YAGEO,8533100000,RC0402FR-0720K5L YAGEO,M:\DataSheet\292144ac-7a32-11ee-96f6-f8bc12505841.pdf,292144ac-7a32-11ee-96f6-f8bc12505841
RC0402FR-071K82L,YAGEO,8533100000,RC0402FR-071K82L YAGEO,M:\DataSheet\7f38098b-81f5-11ed-96ea-f8bc12505841.pdf,7f38098b-81f5-11ed-96ea-f8bc12505841
RC0402FR-0768R1L,YAGEO,8533100000,RC0402FR-0768R1L YAGEO,M:\DataSheet\4c12e652-7a34-11ee-96f6-f8bc12505841.pdf,4c12e652-7a34-11ee-96f6-f8bc12505841
RC0402FR-07191KL,YAGEO,8533100000,RC0402FR-07191KL YAGEO,M:\DataSheet\3886dd80-7a37-11ee-96f6-f8bc12505841.pdf,3886dd80-7a37-11ee-96f6-f8bc12505841
TXB0108PWR,TEXAS INSTRUMENTS,8542399010,TXB0108PWR TEXAS INSTRUMENTS,M:\DataSheet\4cad000a-8823-11ed-96ea-f8bc12505841.pdf,4cad000a-8823-11ed-96ea-f8bc12505841
AMK212BC6476MG-T,TAIYO YUDEN,8532240000,AMK212BC6476MG-T TAIYO YUDEN,M:\DataSheet\cdf79e95-3fc0-11ed-96e6-f8bc12505841.pdf,cdf79e95-3fc0-11ed-96e6-f8bc12505841
TPS568230RJER,TEXAS INSTRUMENTS,8542399010,TPS568230RJER TEXAS INSTRUMENTS,M:\DataSheet\3d5d4a1e-1947-11ed-96e4-f8bc12505841.pdf,3d5d4a1e-1947-11ed-96e4-f8bc12505841
CL05A475MO5NUNC,SAMSUNG,8532240000,CL05A475MO5NUNC SAMSUNG,M:\DataSheet\b20f1246-f6d0-11ec-96e4-f8bc12505841.pdf,b20f1246-f6d0-11ec-96e4-f8bc12505841
CL05B224KP5NNNC,SAMSUNG,8532240000,CL05B224KP5NNNC SAMSUNG,M:\DataSheet\fbbd28fc-4948-11ed-96e6-f8bc12505841.pdf,fbbd28fc-4948-11ed-96e6-f8bc12505841
CL05C180JB5NNNC,SAMSUNG,8532240000,CL05C180JB5NNNC SAMSUNG,M:\DataSheet\6b86ff7b-f47d-11ed-96f1-f8bc12505841.pdf,6b86ff7b-f47d-11ed-96f1-f8bc12505841
CL05B333KA5NNNC,SAMSUNG,8532240000,CL05B333KA5NNNC SAMSUNG,M:\DataSheet\f796b2d9-f6d3-11ec-96e4-f8bc12505841.pdf,f796b2d9-f6d3-11ec-96e4-f8bc12505841
CL05B103KA5NNNC,SAMSUNG,8532240000,CL05B103KA5NNNC SAMSUNG,M:\DataSheet\bb58a707-f6d1-11ec-96e4-f8bc12505841.pdf,bb58a707-f6d1-11ec-96e4-f8bc12505841
CL05B223KA5NNNC,SAMSUNG,8532240000,CL05B223KA5NNNC SAMSUNG,M:\DataSheet\c807f8b6-f6d0-11ec-96e4-f8bc12505841.pdf,c807f8b6-f6d0-11ec-96e4-f8bc12505841
PA4390.151HLT,PULSE ELECTRONICS,8504509500,PA4390.151HLT PULSE ELECTRONICS,M:\DataSheet\a60a625a-7e1d-11ee-96f6-f8bc12505841.pdf,a60a625a-7e1d-11ee-96f6-f8bc12505841
CL05C470JB5NNNC,SAMSUNG,8532240000,CL05C470JB5NNNC SAMSUNG,M:\DataSheet\a65a21e3-f6d1-11ec-96e4-f8bc12505841.pdf,a65a21e3-f6d1-11ec-96e4-f8bc12505841
CL05B682KB5NNNC,SAMSUNG,8532240000,CL05B682KB5NNNC SAMSUNG,M:\DataSheet\aa3f4f11-7a2c-11ee-96f6-f8bc12505841.pdf,aa3f4f11-7a2c-11ee-96f6-f8bc12505841
PA4390.121HLT,PULSE ELECTRONICS,8504509500,PA4390.121HLT PULSE ELECTRONICS,M:\DataSheet\9e65675a-7e26-11ee-96f6-f8bc12505841.pdf,9e65675a-7e26-11ee-96f6-f8bc12505841
GRM155C80J106ME11D,MURATA ELECTRONICS,8532240000,GRM155C80J106ME11D MURATA ELECTRONICS,M:\DataSheet\be844b14-509b-11ee-96f3-f8bc12505841.pdf,be844b14-509b-11ee-96f3-f8bc12505841
"BAS116H,115",NEXPERIA,8541100009,"BAS116H,115 NEXPERIA",M:\DataSheet\b42e9274-7fab-11ee-96f6-f8bc12505841.pdf,b42e9274-7fab-11ee-96f6-f8bc12505841
GRM188C80G226MEA0D,MURATA ELECTRONICS,8532240000,GRM188C80G226MEA0D MURATA ELECTRONICS,M:\DataSheet\81bb0137-77c5-11ee-96f6-f8bc12505841.pdf,81bb0137-77c5-11ee-96f6-f8bc12505841
PSMN1R4-40YLDX,NEXPERIA,8541290000,PSMN1R4-40YLDX NEXPERIA,M:\DataSheet\c0d0ca7d-4bd0-11ee-96f3-f8bc12505841.pdf,c0d0ca7d-4bd0-11ee-96f3-f8bc12505841
GRM188C80E476ME05D,MURATA ELECTRONICS,8532240000,GRM188C80E476ME05D MURATA ELECTRONICS,M:\DataSheet\34cf482c-77c6-11ee-96f6-f8bc12505841.pdf,34cf482c-77c6-11ee-96f6-f8bc12505841
5.0SMDJ12A,LITTELFUSE,8541100009,5.0SMDJ12A LITTELFUSE,M:\DataSheet\c7012ea1-7f0f-11ee-96f6-f8bc12505841.pdf,c7012ea1-7f0f-11ee-96f6-f8bc12505841
GRM033R60J225ME47D,MURATA ELECTRONICS,8532240000,GRM033R60J225ME47D MURATA ELECTRONICS,M:\DataSheet\5371303a-1738-11ee-96f2-f8bc12505841.pdf,5371303a-1738-11ee-96f2-f8bc12505841
ULN2003ADR,TEXAS INSTRUMENTS,8541210000,ULN2003ADR TEXAS INSTRUMENTS,M:\DataSheet\e6e15f23-eca7-11ec-96e1-f8bc12505841.pdf,e6e15f23-eca7-11ec-96e1-f8bc12505841
HI-8585PSI,HOLT INTEGRATED CIRCUITS INC.,8542399010,HI-8585PSI HOLT INTEGRATED CIRCUITS INC.,M:\DataSheet\a353048f-1ede-11ed-96e5-f8bc12505841.pdf,a353048f-1ede-11ed-96e5-f8bc12505841
HI-1573PSI,HOLT INTEGRATED CIRCUITS INC.,8542399010,HI-1573PSI HOLT INTEGRATED CIRCUITS INC.,M:\DataSheet\6868e23d-6424-11ed-96e8-f8bc12505841.pdf,6868e23d-6424-11ed-96e8-f8bc12505841
FNA23512A,ON SEMICONDUCTOR,8542399090,FNA23512A ON SEMICONDUCTOR,M:\DataSheet\2417714a-5e7e-11ed-96e8-f8bc12505841.pdf,2417714a-5e7e-11ed-96e8-f8bc12505841
BCP69T1G,ON SEMICONDUCTOR,8541290000,BCP69T1G ON SEMICONDUCTOR,M:\DataSheet\f57a5cf8-a2b7-11ed-96ed-f8bc12505841.pdf,f57a5cf8-a2b7-11ed-96ed-f8bc12505841
BC817-40LT3G,ON SEMICONDUCTOR,8541210000,BC817-40LT3G ON SEMICONDUCTOR,M:\DataSheet\f14e601f-fbab-11ed-96f1-f8bc12505841.pdf,f14e601f-fbab-11ed-96f1-f8bc12505841
